,tags,LABEL,count_suno,count_udio,total,length,is_genre,is_instrument,POS,is_voice,is_bpm,is_year,is_key,is_structure
6981,double bass,INSTRUMENT,18.0,29.0,47.0,11.0,False,True,"ADJ, NOUN",False,False,False,False,False
21221,synthesizer,INSTRUMENT,94.0,146.0,240.0,11.0,True,True,NOUN,False,False,False,False,False
11410,heavy bass,INSTRUMENT,103.0,10.0,113.0,10.0,True,True,"ADJ, NOUN",False,False,False,False,False
11439,heavy drums,INSTRUMENT,16.0,1.0,17.0,11.0,False,True,"ADJ, NOUN",False,False,False,False,False
21232,synthesizers,INSTRUMENT,22.0,4.0,26.0,12.0,False,True,NOUN,False,False,False,False,False
8550,epic drums,INSTRUMENT,12.0,0.0,12.0,10.0,False,True,"ADJ, NOUN",False,False,False,False,False
11223,harp,INSTRUMENT,53.0,12.0,65.0,4.0,True,True,PROPN,False,False,False,False,False
6854,distorted guitars,INSTRUMENT,12.0,8.0,20.0,17.0,False,True,"VERB, NOUN",False,False,False,False,False
19883,soft piano,INSTRUMENT,10.0,3.0,13.0,10.0,False,True,"ADJ, NOUN",False,False,False,False,False
10996,hammond organ,INSTRUMENT,12.0,20.0,32.0,13.0,True,True,"PROPN, PROPN",False,False,False,False,False
6411,deep bass,INSTRUMENT,105.0,7.0,112.0,9.0,True,True,"ADJ, NOUN",False,False,False,False,False
6276,dark synth,INSTRUMENT,12.0,1.0,13.0,10.0,False,True,"ADV, ADJ",False,False,False,False,False
10025,future bass,INSTRUMENT,82.0,113.0,195.0,11.0,True,True,"ADJ, NOUN",False,False,False,False,False
5982,dancefloor drum and bass,INSTRUMENT,0.0,17.0,17.0,24.0,True,True,"PROPN, PROPN, CCONJ, NOUN",False,False,False,False,False
19348,sitar,INSTRUMENT,23.0,6.0,29.0,5.0,True,True,NOUN,False,False,False,False,False
5628,cowbell,INSTRUMENT,3.0,7.0,10.0,7.0,False,True,NOUN,False,False,False,False,False
10581,grand piano,INSTRUMENT,6.0,7.0,13.0,11.0,False,True,"ADJ, NOUN",False,False,False,False,False
9537,fiddle,INSTRUMENT,46.0,25.0,71.0,6.0,False,True,NOUN,False,False,False,False,False
19390,slap bass,INSTRUMENT,14.0,1.0,15.0,9.0,False,True,"VERB, NOUN",False,False,False,False,False
19422,slide guitar,INSTRUMENT,11.0,2.0,13.0,12.0,False,True,"NOUN, PROPN",False,False,False,False,False
10807,guitar,INSTRUMENT,1061.0,298.0,1359.0,6.0,False,True,PROPN,False,False,False,False,False
10849,guitar lead,INSTRUMENT,11.0,0.0,11.0,11.0,False,True,"PROPN, NOUN",False,False,False,False,False
21138,synth,INSTRUMENT,637.0,58.0,695.0,5.0,False,True,VERB,False,False,False,False,False
20777,sub bass,INSTRUMENT,4.0,8.0,12.0,8.0,False,True,"NOUN, NOUN",False,False,False,False,False
10892,guitar virtuoso,INSTRUMENT,8.0,31.0,39.0,15.0,False,True,"PROPN, PROPN",False,False,False,False,False
6851,distorted guitar,INSTRUMENT,11.0,1.0,12.0,16.0,False,True,"VERB, NOUN",False,False,False,False,False
10896,guitar-driven,INSTRUMENT,39.0,8.0,47.0,13.0,False,True,"NOUN, PUNCT, VERB",False,False,False,False,False
10902,guitar-virtuoso,INSTRUMENT,0.0,15.0,15.0,15.0,False,True,"NOUN, PUNCT, NOUN",False,False,False,False,False
10919,guitars,INSTRUMENT,20.0,3.0,23.0,7.0,False,True,NOUN,False,False,False,False,False
11458,heavy guitars,INSTRUMENT,7.0,6.0,13.0,13.0,False,True,"ADJ, NOUN",False,False,False,False,False
21252,synths,INSTRUMENT,35.0,5.0,40.0,6.0,False,True,NOUN,False,False,False,False,False
18891,sax,INSTRUMENT,34.0,0.0,34.0,3.0,False,True,PROPN,False,False,False,False,False
9676,flute,INSTRUMENT,152.0,46.0,198.0,5.0,False,True,NOUN,False,False,False,False,False
20308,spanish guitar,INSTRUMENT,9.0,7.0,16.0,14.0,False,True,"PROPN, PROPN",False,False,False,False,False
7738,electric bass,INSTRUMENT,12.0,1.0,13.0,13.0,True,True,"ADJ, NOUN",False,False,False,False,False
7313,drums (drum set),INSTRUMENT,1.0,63.0,64.0,16.0,False,True,"NOUN, PUNCT, NOUN, NOUN, PUNCT",False,False,False,False,False
20508,steel guitar,INSTRUMENT,15.0,4.0,19.0,12.0,True,True,"NOUN, NOUN",False,False,False,False,False
7805,electric violin,INSTRUMENT,16.0,1.0,17.0,15.0,True,True,"PROPN, NOUN",False,False,False,False,False
7312,drums,INSTRUMENT,326.0,159.0,485.0,5.0,False,True,NOUN,False,False,False,False,False
7284,drum machine,INSTRUMENT,17.0,6.0,23.0,12.0,False,True,"NOUN, NOUN",False,False,False,False,False
7251,drum and bass,INSTRUMENT,342.0,105.0,447.0,13.0,True,True,"VERB, CCONJ, NOUN",False,False,False,False,False
13138,kawaii future bass,INSTRUMENT,9.0,20.0,29.0,18.0,True,True,"PROPN, ADJ, NOUN",False,False,False,False,False
7245,drum & bass,INSTRUMENT,19.0,9.0,28.0,11.0,True,True,"PROPN, CCONJ, NOUN",False,False,False,False,False
7244,drum,INSTRUMENT,423.0,0.0,423.0,4.0,False,False,VERB,False,False,False,False,False
4502,cello,INSTRUMENT,108.0,87.0,195.0,5.0,True,True,PROPN,False,False,False,False,False
21524,tenor saxophone,INSTRUMENT,2.0,8.0,10.0,15.0,False,True,"NOUN, NOUN",True,False,False,False,False
13192,keyboard,INSTRUMENT,39.0,111.0,150.0,8.0,False,True,PROPN,False,False,False,False,False
13274,koto,INSTRUMENT,19.0,0.0,19.0,4.0,True,True,PROPN,False,False,False,False,False
21332,tambourine,INSTRUMENT,5.0,7.0,12.0,10.0,False,True,NOUN,False,False,False,False,False
3900,brass,INSTRUMENT,55.0,19.0,74.0,5.0,False,True,NOUN,False,False,False,False,False
20507,steel drums,INSTRUMENT,8.0,2.0,10.0,11.0,False,True,"NOUN, NOUN",False,False,False,False,False
7739,electric bass guitar,INSTRUMENT,3.0,13.0,16.0,20.0,False,True,"PROPN, PROPN, PROPN",False,False,False,False,False
11886,horns,INSTRUMENT,32.0,7.0,39.0,5.0,False,True,NOUN,False,False,False,False,False
7782,electric guitars,INSTRUMENT,13.0,2.0,15.0,16.0,False,True,"PROPN, NOUN",False,False,False,False,False
5016,clarinet,INSTRUMENT,11.0,9.0,20.0,8.0,False,True,NOUN,False,False,False,False,False
11909,horror synth,INSTRUMENT,1.0,16.0,17.0,12.0,True,True,"NOUN, ADJ",False,False,False,False,False
7794,electric piano,INSTRUMENT,34.0,6.0,40.0,14.0,False,True,"ADJ, NOUN",False,False,False,False,False
4224,c minor,KEY,10.0,3.0,13.0,7.0,False,False,"PROPN, ADJ",False,False,False,True,False
7495,e minor,KEY,7.0,10.0,17.0,7.0,False,False,"NOUN, NOUN",False,False,False,True,False
2984,b minor,KEY,3.0,7.0,10.0,7.0,False,False,"X, ADJ",False,False,False,True,False
5887,d minor,KEY,13.0,4.0,17.0,7.0,False,False,"X, ADJ",False,False,False,True,False
15081,minor,KEY,48.0,10.0,58.0,5.0,False,False,ADJ,False,False,False,True,False
8987,f minor,KEY,6.0,4.0,10.0,7.0,False,False,"PROPN, NOUN",False,False,False,True,False
15088,minor key,KEY,34.0,30.0,64.0,9.0,False,False,"ADJ, NOUN",False,False,False,True,False
4887,chorus in minor,KEY,11.0,0.0,11.0,15.0,False,False,"NOUN, ADP, ADJ",False,False,False,False,True
14016,major key,KEY,8.0,2.0,10.0,9.0,False,False,"ADJ, NOUN",False,False,False,True,False
4222,c major,KEY,9.0,4.0,13.0,7.0,False,False,"PROPN, ADJ",False,False,False,True,False
20920,surreal,QUALIFIER,22.0,117.0,139.0,7.0,False,False,ADJ,False,False,False,False,False
22759,vintage,QUALIFIER,11.0,4.0,15.0,7.0,False,False,NOUN,False,False,False,False,False
22782,vinyl,QUALIFIER,11.0,1.0,12.0,5.0,False,False,NOUN,False,False,False,False,False
19331,sinister,QUALIFIER,19.0,36.0,55.0,8.0,False,False,NOUN,False,False,False,False,False
17121,power,QUALIFIER,14.0,0.0,14.0,5.0,False,False,NOUN,False,False,False,False,False
20325,sparse,QUALIFIER,14.0,28.0,42.0,6.0,False,False,ADV,False,False,False,False,False
20843,summer,QUALIFIER,42.0,246.0,288.0,6.0,False,False,NOUN,False,False,False,False,False
23362,winter,QUALIFIER,0.0,14.0,14.0,6.0,False,False,NOUN,False,False,False,False,False
22773,vintage samples,QUALIFIER,11.0,0.0,11.0,15.0,False,False,"ADJ, NOUN",False,False,False,False,False
20825,sultry,QUALIFIER,30.0,7.0,37.0,6.0,False,False,NOUN,False,False,False,False,False
23262,whimsical,QUALIFIER,20.0,5.0,25.0,9.0,False,False,ADJ,False,False,False,False,False
20931,suspenseful,QUALIFIER,6.0,92.0,98.0,11.0,False,False,ADJ,False,False,False,False,False
20552,stomp,QUALIFIER,13.0,0.0,13.0,5.0,False,False,ADJ,False,False,False,False,False
20268,space,QUALIFIER,34.0,39.0,73.0,5.0,False,False,NOUN,False,False,False,False,False
23051,vulgar,QUALIFIER,0.0,76.0,76.0,6.0,False,False,NOUN,False,False,False,False,False
20127,soulful,QUALIFIER,499.0,87.0,586.0,7.0,False,False,ADJ,False,False,False,False,False
20452,standards,QUALIFIER,0.0,14.0,14.0,9.0,False,False,NOUN,False,False,False,False,False
20074,sorrowful,QUALIFIER,10.0,8.0,18.0,9.0,False,False,ADJ,False,False,False,False,False
20058,sophisticated,QUALIFIER,10.0,5.0,15.0,13.0,False,False,ADJ,False,False,False,False,False
20576,storytelling,QUALIFIER,22.0,3.0,25.0,12.0,False,False,VERB,False,False,False,False,False
17030,positive,QUALIFIER,11.0,3.0,14.0,8.0,False,False,ADJ,False,False,False,False,False
20241,southern,QUALIFIER,5.0,5.0,10.0,8.0,False,False,ADJ,False,False,False,False,False
20044,soothing,QUALIFIER,65.0,209.0,274.0,8.0,False,False,VERB,False,False,False,False,False
19996,sombre,QUALIFIER,4.0,238.0,242.0,6.0,False,False,NOUN,False,False,False,False,False
20643,strong,QUALIFIER,9.0,1.0,10.0,6.0,False,False,ADJ,False,False,False,False,False
23084,war,QUALIFIER,10.0,32.0,42.0,3.0,False,False,NOUN,False,False,False,False,False
23095,warm,QUALIFIER,30.0,832.0,862.0,4.0,False,False,ADJ,False,False,False,False,False
19983,somber,QUALIFIER,67.0,16.0,83.0,6.0,False,False,VERB,False,False,False,False,False
19947,solemn,QUALIFIER,8.0,2.0,10.0,6.0,False,False,PROPN,False,False,False,False,False
20410,spooky,QUALIFIER,29.0,18.0,47.0,6.0,False,False,ADJ,False,False,False,False,False
23195,weird,QUALIFIER,9.0,7.0,16.0,5.0,False,False,ADJ,False,False,False,False,False
19802,soft,QUALIFIER,210.0,204.0,414.0,4.0,False,False,ADJ,False,False,False,False,False
23203,well produced,QUALIFIER,9.0,1.0,10.0,13.0,False,False,"ADV, VERB",False,False,False,False,False
20383,spiritual,QUALIFIER,29.0,65.0,94.0,9.0,False,False,ADJ,False,False,False,False,False
23226,western,QUALIFIER,38.0,10.0,48.0,7.0,False,False,ADJ,False,False,False,False,False
19674,smooth,QUALIFIER,373.0,20.0,393.0,6.0,False,False,ADJ,False,False,False,False,False
20724,studio quality,QUALIFIER,16.0,0.0,16.0,14.0,False,False,"NOUN, NOUN",False,False,False,False,False
18001,reflective,QUALIFIER,104.0,10.0,114.0,10.0,False,False,ADJ,False,False,False,False,False
19295,sing along,QUALIFIER,1.0,12.0,13.0,10.0,False,False,"VERB, ADP",False,False,False,False,False
18702,sad,QUALIFIER,635.0,155.0,790.0,3.0,False,False,ADJ,False,False,False,False,False
18676,rythmic,QUALIFIER,11.0,2.0,13.0,7.0,False,False,VERB,False,False,False,False,False
18675,rythm,QUALIFIER,7.0,6.0,13.0,5.0,False,False,PROPN,False,False,False,False,False
18551,romantic,QUALIFIER,261.0,612.0,873.0,8.0,False,False,ADJ,False,False,False,False,False
21396,technical,QUALIFIER,12.0,139.0,151.0,9.0,False,False,ADJ,False,False,False,False,False
21661,theatrical,QUALIFIER,58.0,9.0,67.0,10.0,False,False,ADJ,False,False,False,False,False
17638,quiet,QUALIFIER,6.0,5.0,11.0,5.0,False,False,ADJ,False,False,False,False,False
21723,thrash,QUALIFIER,5.0,5.0,10.0,6.0,False,False,VERB,False,False,False,False,False
17652,quirky,QUALIFIER,35.0,160.0,195.0,6.0,False,False,ADJ,False,False,False,False,False
18390,robotic,QUALIFIER,9.0,3.0,12.0,7.0,False,False,ADJ,False,False,False,False,False
21865,traditional,QUALIFIER,7.0,5.0,12.0,11.0,False,False,ADJ,False,False,False,False,False
17738,rage,QUALIFIER,11.0,8.0,19.0,4.0,False,False,NOUN,False,False,False,False,False
17744,ragga,QUALIFIER,3.0,8.0,11.0,5.0,False,False,VERB,False,False,False,False,False
18236,rhythmic,QUALIFIER,624.0,2613.0,3237.0,8.0,False,False,ADJ,False,False,False,False,False
18177,reverb,QUALIFIER,68.0,9.0,77.0,6.0,False,False,VERB,False,False,False,False,False
21919,tragic,QUALIFIER,14.0,0.0,14.0,6.0,False,False,ADJ,False,False,False,False,False
18145,retro,QUALIFIER,67.0,11.0,78.0,5.0,False,False,NOUN,False,False,False,False,False
18124,resilience,QUALIFIER,7.0,6.0,13.0,10.0,False,False,NOUN,False,False,False,False,False
18117,repetitive,QUALIFIER,11.0,324.0,335.0,10.0,False,False,ADV,False,False,False,False,False
18097,remix,QUALIFIER,41.0,8.0,49.0,5.0,False,False,NOUN,False,False,False,False,False
21927,trailer,QUALIFIER,8.0,3.0,11.0,7.0,False,False,NOUN,False,False,False,False,False
18089,remark/catchy,QUALIFIER,0.0,10.0,10.0,13.0,False,False,"PROPN, SYM, NOUN",False,False,False,False,False
18085,religious,QUALIFIER,4.0,26.0,30.0,9.0,False,False,ADJ,False,False,False,False,False
18072,relaxing,QUALIFIER,40.0,9.0,49.0,8.0,False,False,VERB,False,False,False,False,False
18063,relaxed,QUALIFIER,29.0,12.0,41.0,7.0,False,False,VERB,False,False,False,False,False
22018,trendy,QUALIFIER,7.0,3.0,10.0,6.0,False,False,ADJ,False,False,False,False,False
22026,tribal,QUALIFIER,53.0,14.0,67.0,6.0,False,False,ADJ,False,False,False,False,False
17907,raw,QUALIFIER,233.0,218.0,451.0,3.0,False,False,ADV,False,False,False,False,False
17964,rebellious,QUALIFIER,43.0,182.0,225.0,10.0,False,False,ADJ,False,False,False,False,False
18818,sadness,QUALIFIER,10.0,0.0,10.0,7.0,False,False,NOUN,False,False,False,False,False
20980,sweet,QUALIFIER,14.0,3.0,17.0,5.0,False,False,ADJ,False,False,False,False,False
17452,psychedelic,QUALIFIER,322.0,300.0,622.0,11.0,False,False,ADJ,False,False,False,False,False
18859,samples,QUALIFIER,7.0,3.0,10.0,7.0,False,False,NOUN,False,False,False,False,False
19272,simple,QUALIFIER,15.0,1.0,16.0,6.0,False,False,ADJ,False,False,False,False,False
19128,sexy,QUALIFIER,26.0,43.0,69.0,4.0,False,False,ADJ,False,False,False,False,False
19103,serious,QUALIFIER,12.0,27.0,39.0,7.0,False,False,ADJ,False,False,False,False,False
19099,serene,QUALIFIER,29.0,25.0,54.0,6.0,False,False,NOUN,False,False,False,False,False
21105,syncopated,QUALIFIER,11.0,2.0,13.0,10.0,False,False,VERB,False,False,False,False,False
19089,sentimental,QUALIFIER,44.0,622.0,666.0,11.0,False,False,ADJ,False,False,False,False,False
19080,sensual,QUALIFIER,31.0,232.0,263.0,7.0,False,False,ADJ,False,False,False,False,False
19072,self-hatred,QUALIFIER,0.0,14.0,14.0,11.0,False,False,"NOUN, PUNCT, NOUN",False,False,False,False,False
19058,seen live,QUALIFIER,0.0,23.0,23.0,9.0,False,False,"VERB, ADV",False,False,False,False,False
17162,powerful,QUALIFIER,398.0,57.0,455.0,8.0,False,False,ADJ,False,False,False,False,False
19048,seductive,QUALIFIER,14.0,7.0,21.0,9.0,False,False,VERB,False,False,False,False,False
22074,triumphant,QUALIFIER,9.0,234.0,243.0,10.0,False,False,ADJ,False,False,False,False,False
18997,screaming,QUALIFIER,15.0,3.0,18.0,9.0,False,False,VERB,False,False,False,False,False
17264,powerfull,QUALIFIER,11.0,2.0,13.0,9.0,False,False,NOUN,False,False,False,False,False
22556,urban,QUALIFIER,29.0,479.0,508.0,5.0,False,False,ADJ,False,False,False,False,False
18984,scratching,QUALIFIER,8.0,2.0,10.0,10.0,False,False,VERB,False,False,False,False,False
22495,uplifting,QUALIFIER,527.0,1574.0,2101.0,9.0,False,False,VERB,False,False,False,False,False
17359,progressive,QUALIFIER,179.0,288.0,467.0,11.0,False,False,ADJ,False,False,False,False,False
22359,unplugged,QUALIFIER,7.0,16.0,23.0,9.0,False,False,ADJ,False,False,False,False,False
22333,unique,QUALIFIER,14.0,0.0,14.0,6.0,False,False,ADJ,False,False,False,False,False
22323,underwater,QUALIFIER,10.0,0.0,10.0,10.0,False,False,ADJ,False,False,False,False,False
18958,score,QUALIFIER,4.0,11.0,15.0,5.0,False,False,NOUN,False,False,False,False,False
18952,science fiction,QUALIFIER,3.0,18.0,21.0,15.0,False,False,"NOUN, NOUN",False,False,False,False,False
22311,underground,QUALIFIER,17.0,7.0,24.0,11.0,False,False,ADV,False,False,False,False,False
18949,sci-fi,QUALIFIER,12.0,8.0,20.0,6.0,False,False,"NOUN, PUNCT, NOUN",False,False,False,False,False
18929,scary,QUALIFIER,29.0,17.0,46.0,5.0,False,False,VERB,False,False,False,False,False
18880,satirical,QUALIFIER,5.0,10.0,15.0,9.0,False,False,ADJ,False,False,False,False,False
18871,sarcastic,QUALIFIER,5.0,54.0,59.0,9.0,False,False,ADJ,False,False,False,False,False
18861,sampling,QUALIFIER,18.0,268.0,286.0,8.0,False,False,VERB,False,False,False,False,False
17430,protest,QUALIFIER,0.0,16.0,16.0,7.0,False,False,NOUN,False,False,False,False,False
22728,video game,QUALIFIER,6.0,6.0,12.0,10.0,False,False,"NOUN, NOUN",False,False,False,False,False
4131,,QUALIFIER,,,,,,,,,,,,
16787,polished,QUALIFIER,7.0,9.0,16.0,8.0,False,False,ADJ,False,False,False,False,False
8354,empowering,QUALIFIER,11.0,5.0,16.0,10.0,False,False,VERB,False,False,False,False,False
8319,emotive,QUALIFIER,53.0,6.0,59.0,7.0,False,False,NOUN,False,False,False,False,False
8178,emotional,QUALIFIER,1016.0,277.0,1293.0,9.0,False,False,ADJ,False,False,False,False,False
8177,emotion,QUALIFIER,9.0,2.0,11.0,7.0,False,False,NOUN,False,False,False,False,False
7963,electronic elements,QUALIFIER,9.0,5.0,14.0,19.0,False,False,"ADJ, NOUN",False,False,False,False,False
7923,electronic,QUALIFIER,1617.0,2575.0,4192.0,10.0,False,False,ADJ,False,False,False,False,False
7734,electric,QUALIFIER,32.0,0.0,32.0,8.0,False,False,PROPN,False,False,False,False,False
7653,eerie,QUALIFIER,159.0,14.0,173.0,5.0,False,False,VERB,False,False,False,False,False
7596,edgy,QUALIFIER,50.0,13.0,63.0,4.0,False,False,VERB,False,False,False,False,False
7584,eclectic,QUALIFIER,15.0,344.0,359.0,8.0,False,False,ADJ,False,False,False,False,False
7571,echoes,QUALIFIER,11.0,2.0,13.0,6.0,False,False,NOUN,False,False,False,False,False
7562,echo,QUALIFIER,16.0,3.0,19.0,4.0,False,False,VERB,False,False,False,False,False
7506,ear candy,QUALIFIER,15.0,0.0,15.0,9.0,False,False,"VERB, NOUN",False,False,False,False,False
7433,dynamic,QUALIFIER,74.0,38.0,112.0,7.0,False,False,ADJ,False,False,False,False,False
7200,driving rhythm,QUALIFIER,5.0,5.0,10.0,14.0,False,False,"VERB, NOUN",False,False,False,False,False
7100,dreamy,QUALIFIER,552.0,20.0,572.0,6.0,False,False,ADJ,False,False,False,False,False
7091,dreampop,QUALIFIER,3.0,7.0,10.0,8.0,False,False,ADJ,False,False,False,False,False
7033,dramatic,QUALIFIER,260.0,19.0,279.0,8.0,False,False,ADJ,False,False,False,False,False
6958,doom,QUALIFIER,17.0,3.0,20.0,4.0,False,False,NOUN,False,False,False,False,False
6929,dolby atmos,QUALIFIER,6.0,107.0,113.0,11.0,False,False,"PROPN, PROPN",False,False,False,False,False
6892,dj,QUALIFIER,14.0,0.0,14.0,2.0,False,False,ADP,False,False,False,False,False
6891,dizzy,QUALIFIER,10.0,0.0,10.0,5.0,False,False,ADJ,False,False,False,False,False
6875,disturbing,QUALIFIER,4.0,13.0,17.0,10.0,False,False,VERB,False,False,False,False,False
6865,distortion,QUALIFIER,9.0,3.0,12.0,10.0,False,False,NOUN,False,False,False,False,False
6839,distorted,QUALIFIER,62.0,7.0,69.0,9.0,False,False,VERB,False,False,False,False,False
6819,dissonant,QUALIFIER,13.0,22.0,35.0,9.0,False,False,PROPN,False,False,False,False,False
6804,disney,QUALIFIER,12.0,8.0,20.0,6.0,False,False,NOUN,False,False,False,False,False
8369,enchanting,QUALIFIER,14.0,2.0,16.0,10.0,False,False,VERB,False,False,False,False,False
8390,energetic,QUALIFIER,272.0,3782.0,4054.0,9.0,False,False,ADJ,False,False,False,False,False
8454,english,QUALIFIER,31.0,19.0,50.0,7.0,False,False,PROPN,False,False,False,False,False
8462,english lyrics,QUALIFIER,3.0,7.0,10.0,14.0,False,False,"ADJ, NOUN",False,False,False,False,False
11047,hard,QUALIFIER,20.0,4.0,24.0,4.0,False,False,ADV,False,False,False,False,False
11014,happy,QUALIFIER,155.0,357.0,512.0,5.0,False,False,ADJ,False,False,False,False,False
10709,groovy,QUALIFIER,334.0,21.0,355.0,6.0,False,False,NOUN,False,False,False,False,False
10697,groove,QUALIFIER,62.0,29.0,91.0,6.0,False,False,NOUN,False,False,False,False,False
10656,gritty,QUALIFIER,310.0,15.0,325.0,6.0,False,False,ADJ,False,False,False,False,False
10414,gloomy,QUALIFIER,9.0,2.0,11.0,6.0,False,False,ADJ,False,False,False,False,False
10394,glitchy,QUALIFIER,8.0,3.0,11.0,7.0,False,False,NOUN,False,False,False,False,False
10215,gentle,QUALIFIER,68.0,6.0,74.0,6.0,False,False,ADJ,False,False,False,False,False
10059,futuristic,QUALIFIER,182.0,284.0,466.0,10.0,False,False,ADJ,False,False,False,False,False
10021,future,QUALIFIER,13.0,1.0,14.0,6.0,False,False,NOUN,False,False,False,False,False
9993,funny,QUALIFIER,34.0,12.0,46.0,5.0,False,False,ADJ,False,False,False,False,False
9952,funky,QUALIFIER,151.0,55.0,206.0,5.0,False,False,ADJ,False,False,False,False,False
9898,fun,QUALIFIER,87.0,53.0,140.0,3.0,False,False,NOUN,False,False,False,False,False
6755,dirty south,QUALIFIER,5.0,37.0,42.0,11.0,False,False,"ADJ, PROPN",False,False,False,False,False
9855,fresh,QUALIFIER,5.0,12.0,17.0,5.0,False,False,ADJ,False,False,False,False,False
9753,folklore,QUALIFIER,4.0,8.0,12.0,8.0,False,False,VERB,False,False,False,False,False
9668,flow,QUALIFIER,12.0,8.0,20.0,4.0,False,False,VERB,False,False,False,False,False
9618,fire,QUALIFIER,21.0,0.0,21.0,4.0,False,False,NOUN,False,False,False,False,False
9246,female,QUALIFIER,137.0,4.0,141.0,6.0,False,False,NOUN,False,False,False,False,False
9233,feel-good,QUALIFIER,3.0,7.0,10.0,9.0,False,False,"VERB, PUNCT, NOUN",False,False,False,False,False
8945,expressive,QUALIFIER,7.0,3.0,10.0,10.0,False,False,ADJ,False,False,False,False,False
8858,existential,QUALIFIER,1.0,60.0,61.0,11.0,False,False,ADJ,False,False,False,False,False
16793,political,QUALIFIER,1.0,79.0,80.0,9.0,False,False,ADJ,False,False,False,False,False
8822,evil,QUALIFIER,14.0,20.0,34.0,4.0,False,False,NOUN,False,False,False,False,False
8778,euphoric,QUALIFIER,38.0,7.0,45.0,8.0,False,False,PROPN,False,False,False,False,False
8703,ethereal,QUALIFIER,348.0,499.0,847.0,8.0,False,False,ADJ,False,False,False,False,False
8501,epic,QUALIFIER,794.0,580.0,1374.0,4.0,False,False,PROPN,False,False,False,False,False
8488,ensemble,QUALIFIER,6.0,7.0,13.0,8.0,False,False,ADJ,False,False,False,False,False
9781,forest,QUALIFIER,5.0,6.0,11.0,6.0,False,False,NOUN,False,False,False,False,False
11176,harmonic,QUALIFIER,12.0,4.0,16.0,8.0,False,False,ADJ,False,False,False,False,False
6641,depressive,QUALIFIER,15.0,80.0,95.0,10.0,False,False,VERB,False,False,False,False,False
6625,dense,QUALIFIER,1.0,205.0,206.0,5.0,False,False,ADJ,False,False,False,False,False
4030,british,QUALIFIER,26.0,21.0,47.0,7.0,False,False,PROPN,False,False,False,False,False
3998,bright,QUALIFIER,16.0,4.0,20.0,6.0,False,False,ADJ,False,False,False,False,False
3811,bouncy,QUALIFIER,69.0,32.0,101.0,6.0,False,False,NOUN,False,False,False,False,False
3714,boastful,QUALIFIER,0.0,490.0,490.0,8.0,False,False,ADJ,False,False,False,False,False
3545,bittersweet,QUALIFIER,16.0,1374.0,1390.0,11.0,False,False,VERB,False,False,False,False,False
3364,beautiful,QUALIFIER,33.0,22.0,55.0,9.0,False,False,ADJ,False,False,False,False,False
3094,banger,QUALIFIER,25.0,3.0,28.0,6.0,False,False,NOUN,False,False,False,False,False
3087,band,QUALIFIER,34.0,6.0,40.0,4.0,False,False,NOUN,False,False,False,False,False
2940,autumn,QUALIFIER,2.0,21.0,23.0,6.0,False,False,NOUN,False,False,False,False,False
2815,atmospheric,QUALIFIER,533.0,1234.0,1767.0,11.0,False,False,PROPN,False,False,False,False,False
2681,arabic,QUALIFIER,30.0,8.0,38.0,6.0,False,False,ADJ,False,False,False,False,False
2670,aquatic,QUALIFIER,1.0,26.0,27.0,7.0,False,False,ADJ,False,False,False,False,False
2650,apocalyptic,QUALIFIER,5.0,29.0,34.0,11.0,False,False,ADJ,False,False,False,False,False
2648,apathetic,QUALIFIER,0.0,12.0,12.0,9.0,False,False,ADJ,False,False,False,False,False
2641,anxious,QUALIFIER,10.0,258.0,268.0,7.0,False,False,ADJ,False,False,False,False,False
2633,anti-religious,QUALIFIER,0.0,14.0,14.0,14.0,False,False,"ADJ, ADJ, ADJ",False,False,False,False,False
2604,anthemic,QUALIFIER,406.0,1354.0,1760.0,8.0,False,False,ADJ,False,False,False,False,False
2560,animated,QUALIFIER,5.0,6.0,11.0,8.0,False,False,VERB,False,False,False,False,False
2548,angsty,QUALIFIER,15.0,6.0,21.0,6.0,False,False,NOUN,False,False,False,False,False
2530,angry,QUALIFIER,56.0,333.0,389.0,5.0,False,False,ADJ,False,False,False,False,False
1898,alienation,QUALIFIER,1.0,37.0,38.0,10.0,False,False,NOUN,False,False,False,False,False
1878,alcohol,QUALIFIER,0.0,20.0,20.0,7.0,False,False,PROPN,False,False,False,False,False
1840,agressive,QUALIFIER,16.0,2.0,18.0,9.0,False,False,ADJ,False,False,False,False,False
1775,aggressive,QUALIFIER,520.0,553.0,1073.0,10.0,False,False,ADJ,False,False,False,False,False
1676,adventure,QUALIFIER,12.0,12.0,24.0,9.0,False,False,NOUN,False,False,False,False,False
1611,action,QUALIFIER,11.0,5.0,16.0,6.0,False,False,NOUN,False,False,False,False,False
1489,acoustic,QUALIFIER,1381.0,302.0,1683.0,8.0,False,False,ADJ,False,False,False,False,False
4078,british+,QUALIFIER,0.0,10.0,10.0,8.0,False,False,VERB,False,False,False,False,False
4101,brooding,QUALIFIER,20.0,6.0,26.0,8.0,False,False,VERB,False,False,False,False,False
4159,build up,QUALIFIER,17.0,7.0,24.0,8.0,False,False,"VERB, ADP",False,False,False,False,False
4263,calm,QUALIFIER,79.0,168.0,247.0,4.0,False,False,NOUN,False,False,False,False,False
6395,deep,QUALIFIER,162.0,5.0,167.0,4.0,False,False,ADV,False,False,False,False,False
6011,dark,QUALIFIER,1101.0,686.0,1787.0,4.0,False,False,ADJ,False,False,False,False,False
